98	There is a ____ awareness that studying English is good for elderly people's brains.	growing	grown	growth	grow	A	「認識が高まっている」＝awareness is growingの関係より、a growing awarenessが適切である。	英語を勉強することはお年寄りの脳にとってよいことであることの認識が高まっている。	分詞	600										
20	Thanks to the excellent reporters stationed around the world, the coverage of international business is second to ____ .	no	nothing	none	neither	C	カンマ前でThe Monthly Business Timesの強みを述べているので、「誰にも負けない」という意味の慣用表現second to noneを完成させるとよい。next to nothingで「ほとんどないに等しい」という意味がある。	世界中に配置されている優秀なレポーターのおかげで、その国際ビジネス報道は他に並ぶものがない。	熟語	600	next to nothing	ほとんどないに等しい	second to none	何にも劣らない	neither A nor B	AもBも～でない				
23	Hiring a guard was ____ dismissed by the board of directors as being unnecessary and expensive.	slightly	randomly	immediately	absolutely	C	空欄は動詞の受身形was dismissed（却下された）に挟まれた部分にある。よって、どのように却下されたかを表す副詞が必要になる。文意からimmediately（即座に）が正解。	警備員を雇う案は、不必要かつ高価であると、取締役会によって即座に却下された。	語彙	600	slightly	わずかに	randomly	無作為に	immediately	即座に	absolutely	絶対に		
29	The engineer who is very smart is sometimes ____ and direct.	tough	toughness	toughen	toughly	A	空欄とdirectが並列の関係であることに気づく。そのため、空欄には形容詞が入る。	とても賢いそのエンジニアは時々頑固で、単刀直入である。	動詞の活用	600	tough	頑丈な、頑固な	direct	単刀直入の、指導する						
82	MT Tours has recently begun ____ tour targeting the new travel niche.	sell	sells	selling	sold	C	空欄直前にbegin（始める）の過去分詞begunがあり、begin to do（不定詞）やbegin doingで「～し始める」という意味になる。	MT Tours社は最近、新しい特定分野を狙ったツアーを売り始めた。	動名詞	470										
79	That site has all of the ____ information about security restrictions and procedure.	late	later	lately	latest	D	the ____ informationの形なので、空欄には形容詞が入る。文意からlatestが正しい。lately（最新の）は副詞なので不適。	あのサイトにはセキュリティ上の規制や手続きに関する最新の情報がすべて載っている。	比較	600	security	安全	restriction	規制	procedure	手続き	lately	最新の		
22	The stranger on the street has ____ to be a detective.	proved	turned	become	came	A	「prove to be C」で「Cであることが判明する」という意味。becomeは不定詞を伴うことはできない。「turn out to be C」にも同様の意味がある。	道にいる見知らぬ人は探偵であることがわかった。	文型	600	prove to be C	Cであることが判明する	turn out to be C	Cであることが判明する						
102	____ you said to her made her mad.	Who	That	Which	Whatever	D	Whateverは「Anything that」と同じ意味として使われることがある。ここでは「あなたが言ったことは何でも」という意味。	あなたが言うことは何でも彼女を怒らせた。	関係詞	600	whatever	〜するものはなんでも、どんな〜でも								
36	This project won't start until our boss ____ .	approve	has approved	will approve	will been approved	B	文章から未来の内容であることがわかる。until以下は副詞節で未来形にはできない。	私たちのボスの許可が出るまで、このプロジェクトは進まないだろう。	時制	600	approve	賛成する、認可する								
27	We at Stanley Partners demand the highest quality from our suppliers and ____ tolerance for error.	have not	have no	are not having	are having no	B	空欄直前のandは等位接続詞であり、文法的に対等なものが入る。demandと並列になる動詞の原形が必要となる。よって、have noを選択し、have no tolerance for ~（～を許さない）とする。	Stanley Partners社は、弊社の納入会社に最高の品質を求め、いかなるミスも許さない。	動詞の活用	600	have no tolerance for ~	～を許さない								
77	His company began marketing printers and smartphones in a bid to ____ its product line.	diverse	diversify	diversion	diversity	B	in a bit to不定詞で「～しようとして」という意味を表す。したがって、空欄には動詞の原形が入るため、diversify（～を多様化する）が入る。	彼の会社は製品の種類を多様化するするために、プリンターとスマートフォンのマーケティングを開始した。	品詞	730	diverse	多様な	diversify	～を多様化する	diversion	（目的・注意などを）脇へそらすこと	diversity	多様性		
126	It has been three years since I ____ her last.	see	have seen	seen	saw	D	現在完了形においてsinceが使われる時、sinceの後に続く文の動詞は過去形になる。	私が最後に彼女に会ってから3年になる。	関係詞	470										
124	My teacher taught me English ____ we walked along.	during	as	where	that	B	「as S + V」で「〜しながら」という並列する動作を表す。	歩きながら、私の先生は英語を教えてくれた。	接続詞	600	as S + V	〜しながら
85	____ you will not make as large a profit, that material is much safer for the environment and worth considering.	Since	While	Unless	Whenever	B	「それほど利益はない」と「環境に対してはるかに安全で、考える価値がある」とは相対立する内容である。よって、while（～である一方・・・）が正しい。	貴社には大した利益にはならないが、あの素材は環境に対して害がなく、一考に値する。	接続詞	600										
112	I know the man you came in ____ .	to	with you	with	to you	C	目的格の関係代名詞whomが省略されている。本来なら「you came in with the man」となる文で、whomが省略された場合、前置詞は節の末尾に持っていく。	私はあなたと一緒に入ってきた男性を知っている。	関係詞	600										
100	I don't know how much ____ .	is this book	this book is	do this book	does this book	B	間接疑問の問題。間接疑問詞の後はS + Vの順番は逆転しないことに注意する。	私はこの本がいくらか知らない。	その他	600										
21	In an attempt ____ the number of the customer, Dommy Food gave away free sample to customers during the month of January.	being increased	to increase	to be increased	having been increased	B	〈in an attempt to 不定詞〉で「～する試みとして」という慣用表現がある。また、空欄後に目的語となるthe number of the customerが続いているので、能動態のto increaseが正解になる。	顧客の人数を拡大しようと、Dommy Food社は1月に客に無料の試供品を配布した。	不定詞	600	give away	～を無料で配る								
99	Our customers know that there is always a knowledgeable staff available ____ any questions.	will answer	answers	to answer	answered	C	that節以下の文の主語はthere、動詞はisである。文意から「質問に答えてくれるための」という意味が汲み取れるので、空欄には名詞を修飾する不定詞の形容詞的用法が入る。	顧客はどんな質問にも答えられる知識豊かなスタッフが常にいることを知っている。	不定詞	600	knowledgeable	知識のある								
26	____ the potential for a big return, IPOs pose a substantial risk.	Although	However	While	Despite	D	空欄後にthe potential for a big return（大きな収益の可能性）という名詞句が続いているので、前置詞despite（～にもかかわらず）が入る。	大きな収益の可能性はあるが、IPOには大きなリスクを伴う。	前置詞	600	although	～だけれども	because	～なので	while	～の間に	despite	～にも関わらず		
18	The headquarters of Franklin Automotive will move to Detroit, while facilities ____ to engine manufacturing will remain in Warren.	related	relative	relation	relate	A	while（一方）が導く節には、主語facilitiesと動詞will remainがある。空欄にはto engine manufacturingと結びつき、facilitiesを修飾する形容詞が必要である。条件を満たすのはrelatedで、related toで「～に関係ある」という意味を表す。	Franklin Automotiveの本社はデトロイトに移転するが、エンジン製造関連の施設はWarrenに残る。	品詞	470	related to	～に関係のある	relative	相対的な	relation	関係	relate	関係する		
21	We received ____ the documents in time.	all	almost	each	every	A	空欄後の名詞documents（書類）が可算名詞の複数形である。almostは副詞であり、eachとeveryは単数形が続く。	私たちは期限内にすべての書類を受け取った。	語彙	600	document	書類								
154	I feel ____ when I'm listening to classic music.	like	the happiest	happiest	the happier	C	三者以上の個体間で比較するのではなく、同じ一人の人または一つの物の中で、ある性質について最高の状態であることを示した場合、最上級に定冠詞をつけない。	私はクラシック音楽を聞いている時が一番幸せだ。	比較	600										
76	The museum will show 18th century European culture for visitors ____ the Goya exhibit.	looking	staring	viewing	gazing	C	空欄直後にはthe Goya exhibitがあるので、空欄には他動詞の現在分詞が入る。よって動詞view（～を（ある特定の見方で興味を持って）見る）が適切。他の3つは自動詞として用いられることが多く、atなどの前置詞が必要。	その美術館はゴヤ展を見に来る来訪者に対して、18世紀ヨーロッパの文化を示す予定だ。	語彙	600	look	（意識的に）見る	stare	（じっと）見る	view	～を（ある特定の見方で興味を持って）見る	gaze	（無意識の状態で）見る		
22	The company has ____ losses of more than $2 million this year alone, and is in danger of going bankrupt.	included	incurred	inclined	insured	B	空欄後のloss(es)を目的語にとり、文意を成立するためにはincur(red)の「（負債など）を負う」のみ。	その会社は今年だけで200万ドルを超す負債を負っており、倒産の危機に瀕している。	語彙	730	include	～を含む	incur	（負債など）を負う	incline	～を傾ける	insure	～に保険をかける		
18	He would ____ any assistance his friends can give.	segregate	separate	appreciate	last	C	「どんな手助けに大しても」という内容にあてはまるのはappreciate（感謝する）のみ。他の選択肢では文意に合わない。	彼は友達ができるどんな手助けに大しても感謝するだろう。	語彙	730	segregate	を分離する、隔離する	separate	離す	appreciate	感謝する、高く評価する				
162	I wish my child ____ alive then.	had been	was	did	is	A	仮定法過去完了の問題。I wishに続く節において、動詞は過去形もしくはhad + 過去完了形になる。	私の子供があの時生きていてくれたらなあ。	仮定法	600										
97	That project looks all right now, so they have a chance ____ the new project they discussed last week.	review	to review	reviewing	being reviewed	B	「～するための」を表す形容詞用法の不定詞である。to reviewがchanceを修飾する。	あの企画は順調そうなので、彼らには先週話し合った新しい企画を検討するチャンスがある。	不定詞	600										
75	In addition to copying and ____ documents, the chief director said that one responsibility for new employee will be joining party.	filing	filed	to file	file	A	in addition to ~（～に加えて）という前置詞を用いて、typeとfileが並んでいる。前置詞の後は動名詞になる。	部長は新入社員の職務の1つが、書類のコピーと整理に加え、パーティーに参加することだと言った。	動名詞	600	in addition to ~	～に加えて								
34	You can go out when you ____ your homework.	have finished	finishing	finished	will be finished	A	主節の内容から未来を表すことがわかる。時を表す副詞節では未来のことであってもwillは使えないので、現在形か現在完了形を使う。	宿題が終われば、外に行ってもいいですよ。	時制	600										
126	I've been learning English ____ I was seven.	when	for	since	while	C	現在完了形の文において、「since S + V」で「SがVして以来」という意味。whenだと主節が過去形である必要がある。	私は7歳の時から英語を学んでいる。	接続詞	470										
168	____ I in your place, I would go to see her as soon as possible.	Were	If	When	Did	A	仮定法の倒置の問題。Ifが省略されて、Iの後ろに来るはずだったwereが文頭に来ている。	もし私があなたなら、すぐに彼女に会いに行くだろう。	仮定法	600										
34	It ____ three years since this music was released.	has been	has passed	pass	will pass	A	sinceは完了形で「〜以来ずっと」という意味になる。候補となるのはhas beenとhas passedだが、passを動詞にする場合、名詞には期間を表す言葉を入れなければならない。	この音楽がリリースされてから3年がたつ。	時制	730	since	〜以来ずっと								
26	He ____ me for the accident.	blaming	blamed	blame	have blamed	B	「blame + 人 + for ~」で「〜のことで人を責める」という意味になる。	彼はその事故のことで私を責めた。	文型	470	blame + 人 + for ~	〜のことで人を責める								
29	I wish there ____ more wine in this convenience store.	is	are	were	would	C	仮定法過去の問題。wishの後に現実とは違う内容が含まれる。仮定法過去では動詞を過去形にする。	このコンビニにもっとワインがあればなあ。	仮定法	600	convenience	便利、好都合								
27	I wish to cancel my order and would like to ask ____ reimbursement.	in	of	to	for	D	askには「頼む」と「尋ねる」という意味があり、この設問の文意からask for（～を頼む）が正解である。	私の注文をキャンセルし、払い戻しを頼みたい。	熟語	600	ask for	～を頼む								
23	____ completion of your training period, you are eligible to receive benefits and vacation.	To	For	With	Upon	D	空欄直後にある名詞completion（終了）を適切に目的語にとる前置詞はUpon（～のすぐあとで）のみである。	研修期間を終了すると、福利厚生や休暇をとる資格が与えられる。	前置詞	730	upon	～のすぐあとで	completion	終了	be eligible to	～する資格がある	benefit	（年金や保険などの）給付、扶助金		
78	BS Sports provides baseball players with player uniforms ____ free publicity.	exchanging of	in exchange for	exchangeable	exchange	B	選手のユニフォームを提供するというKing Football Clubにとって有益な内容と無料の宣伝というBS Sports社のメリットを結びつけるためには、in exchange for（～の代わりに）が適切。	BS Sports社は無料で宣伝してもらう代わりに選手のユニフォームを提供する。	熟語	600	in exchange for	～の代わりに								
109	Parrots are the only animals ____ can imitate human speech.	that	which	who	whose	A	関係代名詞の問題。空欄の前にthe onlyとあり、このように強く限定する場合はthatが使われる。	オウムは、人間の言葉をまねすることができる唯一の動物だ。	関係詞	600	imitate	まねる、見習う								
28	Since he is so tired, he went to the airport's lounge to ____ down for a few minutes.	lay	lie	laid	lying	B	後ろに目的語がないため、自動詞のlie - lay -lainが入る。選択肢にあるのはlieのみ。	彼はたいそう疲れたので、数分横になるために空港の休憩室へ行った。	文型	600	lounge	休憩室、ラウンジ	lie	横たわる、位置する						
18	After several questions, our teacher ____ about his ideas.	spoke	said	mentioned	expressed	A	選択肢の中で後ろにaboutをとることができるのはspokeのみ。それ以外は他動詞である。	いくつかの質問の後で、私達の先生は彼の考えについて話した。	品詞	730	speak about ~	〜のことを話す
18	The pay period for all employees ____ currently from 25th of the month until 24th of the following month.	wrere	is	was	are	B	主語はperiodで単数名詞である。all employeesのcurrently（現在は）に注目し、be動詞現在形を選ぶ。	全社員に適応される給与期間は、現在は当月25日から翌月24日までである。	動詞の活用	600	current	現在の								
76	The shipment ____ to arrive at 14:00, so you shuold be here to sign for it.	schedules	is scheduling	is scheduled	scheduled	C	主語shipment（発送品）は「予定される」側なので、受け身の形となり、カンマ前の主節には述語動詞がないため、is scheduledが選択される。	発送品が14時に届く予定なので、受取のサインをするために、あなたはここにいるべきだ。	動詞の活用	470	shipment	発送品	schedule	～を予定する						
168	____ I known English, I could have studied in America.	If	Had	Were	Did	B	仮定法の倒置の問題。Ifが省略されている。かつ主節が過去完了形になっているため、Iの後ろに来るはずだったhadが文頭に来ている。	もし私が英語を知っていたら、アメリカに留学できただろうに。	仮定法	600										
140	We arrived at our doorstep a full 54 hours after boarding the plane in Rio, ____ , we're exhausted.	against all odds	for instance	otherwise	needless to say	D	空欄の前にはフライトがいかに大変だったかを述べていて、その後の「疲労困憊している」につなぐにはneedless to say（言うまでもなく）が正解。	リオで飛行機に乗ってから丸54時間後に家に到着し、言うまでもなく、疲労困憊である。	熟語	600	against all odds	予想に反して	for instance	例えば	otherwise	さもなければ	needless to say	言うまでもなく		
145	He is not so foolish as ____ throw the document away.	on	while	and	to	D	「so 形容詞/副詞 as to 不定詞」には「非常に〜だから・・・」もしくは「・・・するほど〜」という2つの意味がある。	彼はその資料を捨てるほどバカではない。	熟語	600	so 形容詞/副詞 as to 不定詞	非常に〜だから・・・、・・・するほど〜								
108	Human has some skills which no animal ____ .	have	do	did	has	D	「No animal」という表現は3人称単数として扱われるため、hasが適切である。	人間は、動物の持っていないスキルをいくつか持っている。	動詞の活用	600										
78	The president allowed the employees to begin ____ their desks with new ones.	relating	retaining	receding	replacing	D	空欄後ろにある前置詞withに注目し、replace A with B（AとBと取り替える）とでき、文意とも合う。relate A with Bは「AをBに関係づける」であり、文脈と合わない。	社長は社員の机を新しいものに取り替え始めることを許可した。	語彙	600	relate A to/with B	AをBに関係づける	retain	～を保有する	recede	後退する	replace A with B	AをBと取り替える		
78	In a ____ turn of events, the CEO was forced to resign his position.	surprisingly	surprises	surprising	surprised	C	空欄直後のturn（変化）を修飾できるのはsurprisingかsurprisedのみ。surprise（（人）を驚かす）とturnが「変化が（人）を驚かす」という能動関係になり、surprising（驚くべき）が正解となる。	事態は驚くべき展開を見せ、そのCEOは辞任するしかなかった。	分詞	470	turn	変化	surprise	（人）を驚かす						
94	No one ____ money to buy juice in convenience store.	have	has	do to have	having	B	「No one」という表現は3人称単数として扱われるため、hasが適切である。	コンビニでジュースを買うためのお金を誰も持っていない。	動詞の活用	470										
28	Two percent ____ on foods in the department goes toward local charities.	paid	cashed	credited	spent	D	payは「〜の代金を支払う」の意味で使うにはforを伴う必要がある。cashは「現金に換える」、creditは「〜に信用貸しをする」の意味なので不適切。	そのデパートの食品に支払われるうちの2%が、地域の慈善活動に使われる。	語彙	860	pay for ~	〜の代金を支払う	cash	現金、現金に換える	credit	〜に信用貸しをする				
22	My sister ____ the guy who work for IT company.	get married with	married	married to	married with	B	「〜と結婚をする」という時の表現には、marry ~かget married to ~を使う。	私の妹はIT会社に務める方と結婚した。	文型	600	marry ~	〜と結婚する	get married to ~	〜と結婚する						
21	The change we can make are ____ limited, and only textual change can be made.	almost	quite	hardly	never	B	are limited（限られている）という意味であり、空欄には副詞が入る。文意よりhardly（ほとんど～ない）やnever（決して～ない）は当てはまらない。	加えられる変更はかなり限られており、テキストのみ変更できる。	語彙	600	hardly	ほとんど～ない	never	決して～ない						
28	We can accomodate parties of up to 40 with tour vehicles ____ from bike to large-sized buses.	ranged	ranging	ranges	range	B	「ツアーの乗り物の種類」が「バイクから大型バスまで」“及んでいる”ことを表さなければならないので、rangingになる。	私たちはツアー用の乗り物にバイクから大型バスまで取り揃えており、40名までのグループに対応する。	分詞	730	range	及ぶ								
18	I ____ my currenct success to my boss.	owed	owe	owing	owes	B	「owe A to B」で、「AはBのおかげである」という意味である。	私の成功は上司のおかげである。	熟語	600	owe A to B	AはBのおかげである								
124	The telephone rang just ____ I was leaving.	as	with	which	do	A	「just as S + V」で「ちょうど〜する時」という意味。	私がちょうど出ようとしていた時、電話が鳴った。	関係詞	470	just as S + V	ちょうど〜する時								
23	Cash deposits may be made ____ person at any our ATMs during 24 hours in a day.	on	in	for	to	B	空欄後のpersonと適切に結びつき、文意を成立させるものを選ぶ。in personで「直接本人が、本人自身が(=personally)」という意味の慣用表現を作ることができる。	現金の預け入れは、24時間いつでも、当行のどのATMでもお客様自身で行うことができる。	文型	730	in person	直接本人が、本人自身が								
31	The working hours are during the day, anytime between 10 a.m. and 5 p.m., before and after the meeting rooms ____ .	will be used	have been used	were used	are used	D	before and afterという時を表す副詞節の中にあるので、動詞は現在形になる。	就業時間は日中で、午前10時から午後5時までの間で随時、会議室が使用される前と後の作業になる。	動詞の活用	600										
22	The price of these shoes ____ by 75% in order to increase the reputation.	reduced	has reduced	has been reduced	has been reducing	C	問題文の主語price（価格）と動詞reduce（～を低減する）の関係を考えると、「価格が下げられる」という受け身になる。priceは3人称単数である。	知名度を上げるために、これらの靴の価格は75%引き下げられた。	その他	730	reduce	～を低減する	facilitate	～を容易にする、促進する						
78	Should you have to change the bank account , you must contact the personnel department ____ .	direct	directing	direction	directly	D	空欄がなくても問題文は成立するので、空欄には修飾語が入る。contact the personnel departmentを修飾する副詞directly（直接に）が適切。	銀行口座を変更する場合は、人事部に直接連絡を取らなければならない。	品詞	470	direct	（意識的に）見る	direction	方向、指導	directly	直接に				
79	If you find any and all ____ in the furniture, please report it to your supervisor.	defective	defectively	defect	defects	D	空欄前のany（どんな～でも）とall（あらゆる）に修飾される名詞が必要で、allは可算名詞で修飾されるため、defects（欠陥）が正解。	もし家具の欠陥を見つけたら、監督者に報告してください。	品詞	470	any and all	ありとあらゆる	defective	欠陥のある	defect	欠陥				
94	Recently, it seems that young people change their job ____ often than they used to.	better	best	more	most	C	thanがあるので、比較の文だとわかる。more oftenで「より頻繁に」という意味になる。	最近、若者は以前よりも頻繁に職を変えるようだ。	比較	600	used to~	以前は～だった								
21	Alexander automotive Co.'s new car is selling so well nationwide that the company is sure to ____ this year's sales forecasts.	face	meet	see	encounter	B	空欄後のsales forecasts（販売予測）を目的語にとる他動詞を選ぶ。「（要求・期待）を満たす」という意味のmeetが正解となる。	Alexander automotive社の新しい車は全国的に非常によく売れているため、同社が今年の販売予測高を達成するのは確実だ。	語彙	600	meet	（要求・期待）を満たす	encounter	～に遭遇する						
93	The NGO claims that oil pollution is the ____ common cause of death among fish.	more	most	better	best	B	空欄前にtheがあることに注意。〈the most+形容詞〉で最上級の意味を表す。	そのNGOは石油汚染が魚の最も一般的な死因だと主張している。	比較	600	claim	～を主張する	polluion	汚染	cause	原因				
30	Mr. Bob could ____ speak Chinese when he first came here.	hardly	hard	lately	mostly	A	文脈から判断をすると、hardly（ほとんどない）が正解である。他の選択肢はhard（一生懸命）、lately（最近）、mostly（大部分）。	ボブ氏は初めてここに来たとき、ほとんど中国語を話せなかった。	語彙	600	hardly	ほとんど～ない	hard	一生懸命	lately	最近	mostly	大部分		
74	The shop manager decided to sell the car to a customer ____ $7,000 to get rid of it as quickly as possible.	with	for	by	at	B	空欄後の$7,000は売値なので、〈対価〉を表すfor「（金額）で、～と引き換えに」を選ぶ。atも「（金額）で」という意味で目的語に金額をとれるが、atは商業目的の売買において単価を示す場合に使用する。	店長は車をなるべく早く処分したかったので、客に7,000ドルで売った。	前置詞	600										
76	Sarah is good at solving employee conflicts; ____ , we would like to offer her a position with the Customer Center department.	otherwise	therefore	besides	however	B	セミコロンの前ではSarahの仲裁の上手さを、後ではカスタマーセンター部の職の話をしている。「～なので」という因果関係にあるので、〈結果〉を表す文を導く接続機能を持つ接続詞therefore（それゆえに）を選択する。	サラは従業員間の衝突を解決するのが得意だ。それゆえ、彼女にはカスタマーセンター部での職を勧めたいと思う。	接続詞	470	therefore	それゆえに								
20	Our president commented that this new office ____ nice.	became	look	looked	suited	C	commentedが過去形なので、lookは不適切。niceを従えることができるのは不完全自動詞で、became, lookedが候補になる。becameだと意味をなさない。	社長はこの新しいオフィスが素敵だと言った。	語彙	600	look nice	素敵に見える								
166	If it had ____ the doctor, she might have died.	not been for	not be	been	will be	A	「if it had not been for ~」で「あの時〜がなかったら」の意味。	もしその医師がいなかったら、彼女は死んでいたかもしれなかっただろう。	仮定法	600	if it had not been for ~	あの時〜がなかったら								
79	When she walks in Shibuya, she chooses ____ crowded streets.	less	least	better	best	A	crowedを修飾する形容詞less（より少ない）が適切である。leastを入れるためにはtheが必要となる。	彼女は渋谷を歩くときは、より混んでいない道を選ぶ。	比較	600										
79	Your donation makes ____ possible for us to continue our NGO programs.	it	this	that	those	A	〈make it+形容詞+for A to不定詞〉で「Aが～することを・・・にする」という構文があるので、itが適切。itはto不定詞以下を指す。	あなたからの寄付は、我々のNGO計画を継続することを可能にする。	文型	470	make it+形容詞+for A to不定詞	Aが～することを・・・にする								
84	We will give the clothes to a local charity at weekend, ____ , on 28 April we will hold a party.	similarly	additionally	consequently	previously	B	空欄前には寄付のこと、後ではパーティのことを述べている。追加情報に用いるadditionally（さらに）が正解である。	週末に服を地元の地域の慈善団体に寄付し、さらに、4月28日にパーティが行われるだろう。	語彙	600	similarly	類似して	additionally	さらに	consequently	結果的に	previously	以前に		
23	You have to make a reservation three or four months ____ since this restaurant is very pupolar.	advance	first	beforehand	previous	C	three or four months ____の部分が「3～4ヶ月前」という意味を表すと推察される。よって、beforehand（あらかじめ）が選択できる。advance（前進）はin advance（あらかじめ）であれば、空欄に入れることができる。	このレストランはとても人気なので、3～4ヶ月前には予約を取らなければならない。	前置詞	730	advance	前進	in advance	前もって	first	最初に、最初の	beforehand	あらかじめ、前もって	previous	以前の
21	There is ____ hope that Mrs. Kate will recover because she has been lying unconscious for many days.	little	a little	few	a few	A	hope（望み）は不可算名詞のため、littleかa littleになる。文意から「ほとんど～ない」という意味のlittleが適切である。	ケイトさんは何日も意識不明で寝ているので、回復する望みはほとんどない。	語彙	600										
95	The best waves occur between March and May, with various beaches where you can find something ____ suits your style.	how	what	whom	that	D	空欄直後のsuitsは動詞で、意味上の主語はsomethingなので、主格の関係代名詞thatが正解。	3月から5月の間に最も良い波が来て、様々なビーチからあなたのスタイルに合ったものを見つけることができる。	関係詞	600										
140	She was wearing a mask lest she ____ catch a cold.	doesn't	didn't	shouldn't	should	D	「lest S should V」で「〜しないように」という意味。これだけで否定の意味が含まれているので、shouldn'tとしてはいけない。	彼女は風邪をひかないようにマスクをつけていた。	熟語	730	mask	マスク	catch a cold	風邪をひく						
19	____ losing more than 35% of its market share, Brawnglasses, Inc. was forced to declare bankruptcy.	In spite of	By	Under	After	D	最初のカンマ前では、「破産宣告するほかなかった」という内容の発端となる出来事が述べられている。よって、先行する事柄を目的語に取る前置詞Afterが適切である。	保有していた市場の35%を奪われ、Brawnglasses社は破産宣告をするほかなかった。	前置詞	600	In spite of	～にも関わらず								
88	My child came upstairs ____ a phone in his hand.	to	by	with	on	C	付帯状況のwithの問題。with以下で「電話が手の中にある状態で」つまり、「手で電話を持って」という意味になる。	私の子供は手に電話を持って階段を上がった。	前置詞	600										
19	An announcement ____ customers of Tsunami was distributed by the Internet radio company last week.	warn	warning	warned	was warning	B	問題文には述語動詞wasがある。wasの前までが主部なので空欄からserviceまでは主語announcement（通知）を修飾する形容詞句という構造になる。形容詞句を作り、customersを目的語にとれるのは分詞warningである。	津波を視聴者に警告する通知が、インターネットラジオ会社によって先週配布された。	分詞	730	warn	警告する	announcement	通知	customer	顧客				
113	He was selected for the captain, ____ was expected.	as	so	there	with	A	「主節, as is/was ~」で、「〜である/あったように」という意味になる。必ずコンマ付きの非制限用法になる。	彼は、予想されていたようにキャプテンに選ばれた。	関係詞	600	captain	大将、キャプテン								
81	It seems that she feels like ____ to the movies.	goes	going	go	went	B	「feel like ~ing」で「〜したいような気がする」という意味。	彼女は映画に行きたいように見える。	動名詞	600	feel like ~ing	〜したいような気がする								
26	After studying Physics hard, she finally ____ how to solve this question.	learns	learned	learning	to learn	B	空欄はsheの目的語になるので、learnsかlearnedが候補になる。learnは文意に合わないため不可。	必死に物理を勉強し、彼女は最終的にこの問題の解き方を学んだ。	文型	600										
77	You should show the receipt to get the ____ of business trip expenses.	refusal	revision	replacement	reimbursement	D	空欄に入る名詞は、後ろのof business trip expenses（出張費用の）という前置詞句に修飾される。文意として適切なのはreimbursement（返済）である。	出張費の払戻を受けるために、あなたは領収書を示さなければならない。	語彙	470	refusal	拒絶	revision	改訂	replacement	代用品、交代	reimbursement	返済、返戻金		
81	____ the fact that the respect appears to be mutual, I am greatful for your kind acts.	In light of	In lieu to	In place of	In track of	A	文脈から、In light of（～の観点から）が適切である。	尊敬の念を共有していると受け取れることを考慮すると、あなたの親切な行動に対して大変感謝している。	熟語	730	In light of	～の観点から、～考慮すると	In lieu to	～の代わりに	In place of	～の代わりに	keep track of	～の経過を追う	lose track of	～の経過がわからなくなる
99	I have designed a schedule ____ is fair to everyone.	it	that	what	to be	B	is fair to everyoneはscheduleを説明しているので、空欄に主格の関係代名詞thatが入る。	皆さんに公平なスケジュールを私は考案した。	関係詞	600	design	～を考案する、計画する								
98	For our summer vacation, we plan ____ a car and go to the sea.	rent	renting	to rent	rented	C	planは不定詞を伴って「～する計画がある」となる。plan on ~ingも同じ意味。	夏休みには、私たちは車を借りて海に行く計画がある。	不定詞	600	plan on ~ing	～する計画がある								
76	Although there was a regulation change, cargo ____ for Australia was not delayed.	descended	departed	deserted	destined	D	主語のcargo（貨物）と動詞wasに挟まれた____ Australiaの部分がcargoを修飾している。空欄に入る過去分詞とcargoは「～されたcargo」という受け身関係が成立する。cargo destined for...で「・・・向けの貨物」という意味。	規則の変更があったが、オーストラリア向けの貨物に遅れはなかった。	語彙	730	destine	～を向かわせる								
77	Our records show ____ you have been a member of this swimming club two years.	which	when	that	what	C	show（～ということを示す）の目的語が空欄以下全体となっており、名詞節である。この名詞節は完全文であるので、接続詞that（～ということ）が入る。	こちらの記録では、あなたは2年間当スイミングクラブの会員であったことになっている。	関係詞	470	show	～（ということ）を示す	that	～ということ						
166	If it ____ keyboard, a computer would be very difficult to use.	doesn't have	were not for	is not	did not have	B	「if it were not for ~」で「今〜がなければ」の意味。	キーボードがなかったら、コンピュータは使うのが難しかっただろう。	仮定法	600	if it were not for ~	もし〜がなければ								
89	Please provide a ____ explanation on what the supply is for.	detail	detailing	detailed	in detail	C	a ____ explanationで1つのかたまりなので、空欄には形容詞が入る。detailedで「詳細にわたる」という意味。	備品が何に使われるか、詳細な説明をお願いする。	分詞	600	detailed	詳細にわたる								
78	This software has been designed specifically ____ users who are beginner of programming.	for	by	under	among	A	designed（作られた）とusers（ユーザー）の関係を適切に表すのは〈目標〉を表す前置詞for（～のために）である。	このソフトウェアはプログラミングの初心者向けに特別に作られている。	前置詞	600	specifically	とりわけ								
28	This factory has been in business for more than 15 years and has never ____ a single accident.	made	gave	had	did	C	「have an accident」で「事故を起こす」の意味。	この工場は15年以上稼働しているが、一度も事故を起こしたことがない。	文型	600	have an accident	事故を起こす								
141	She went to work with a view ____ down on expenses.	of	on	to	in	C	「with a view to ~ing」で「〜するために」の意味。	彼女は経費を切り詰めるために仕事に行った。	熟語	730	with a view to ~ing	〜するために								
89	If there is a strict need to purchase high-cost equipment, you may consult the ____ department.	accounted	accounting	to account	account	B	the ____ departmentで1つのかたまりであるので、空欄には形容詞が入る。accounting departmentで「経理部」という意味である。	もし高額の装置を買う強い理由がある場合、経理部と相談してください。	分詞	600	the accounting department	経理部								
